DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
5,Friday,8AM,5PM,22MFF-00024,2198 OAKDALE AVE,,"Tacos, burritos, quesadillas, soda & water",1591842,,08:00,17:00,9794000,07/27/2011 11:46:50 AM,07/27/2011 11:47:09 AM,5590A,008,N,Tacos Rodriguez,6011890.27099,2097853.05368,37.740974826226491,-122.401459414039891,"(37.74097482622649, -122.40145941403989)"
5,Friday,8AM,9AM,19MFF-00055,3433 03RD ST,"Set-up at 3451 3rd St: 8:00am-8:10am, 11:00am-11:05am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336733,,08:00,09:00,198101,04/10/2012 09:58:22 AM,04/10/2012 09:58:49 AM,5203,023,Y,Quan Catering,6016102.69642,2099523.25729,37.745795001214155,-122.387010722473121,"(37.745795001214155, -122.38701072247312)"
5,Friday,11AM,2PM,21MFF-00149,225 BUSH ST,,"Chicken Tiki Masala Burritos, Paneer Tiki Masala Burritos, Samosas, Mango Lassi",1585965,,11:00,14:00,3422000,03/07/2011 10:26:59 AM,03/07/2011 10:27:35 AM,0289,001,N,Curry Up Now,6012351.63941,2116088.27731,37.791070398675551,-122.401145196973317,"(37.79107039867555, -122.40114519697332)"
1,Monday,10AM,3PM,23MFF-00033,430 CALIFORNIA ST,"On California St, 46ft east of Leidesdorff St","Lobster rolls, crab rolls, lobster burritos, crab burritos, chicken burritos, fish burritos, chicken burritos, poke bowls, soups, chips & soda.",1735099,,10:00,15:00,3528000,03/17/2015 08:29:28 AM,03/17/2015 08:33:37 AM,0239,029,N,Think is Good Inc.,6012220.23402,2116811.58029,37.793049085465782,-122.401650717954524,"(37.79304908546578, -122.40165071795452)"
1,Monday,8AM,9AM,19MFF-00041,Assessors Block 3905/Lot011,2502 Alameda St: 8:20am-8:30am,"Cold Truck: Corn Dogs, Noodle Soups, Candy, Pre-packaged Snacks, Sandwiches, Chips, Coffee, Tea, Various Beverages",1332936,,08:00,09:00,2138000,05/09/2011 12:27:41 PM,05/09/2011 12:27:54 PM,3905,011,Y,Mini Mobile Food Catering,6009738.83721,2107942.1941,37.768557071312067,-122.409610236298036,"(37.76855707131207, -122.40961023629804)"
5,Friday,10AM,2PM,21MFF-00076,500 HOWARD ST,10:30am-1:30pm,"Various types of meat, veggie, and seafood bowls.",1535610,,10:00,14:00,7033000,10/25/2011 08:18:21 AM,10/25/2011 08:19:13 AM,3721,011,N,Wu Wei LLC dba MoBowl,6013778.7388,2115134.04818,37.788529817710213,-122.3961405441853,"(37.78852981771021, -122.3961405441853)"
5,Friday,7AM,8AM,23MFF-00007,1420 CARROLL AVE,Set-up at 1440 Carroll Ave: 7:50am-7:55am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723893,,07:00,08:00,3736000,10/24/2011 03:49:31 PM,10/24/2011 03:49:43 PM,4879,023,Y,Brazuca Grill,6015073.45753,2091290.27561,37.723131859965768,-122.389994696075888,"(37.72313185996577, -122.38999469607589)"
4,Thursday,12PM,1PM,18MFF-0028,432 CLAY ST,"Set-up at 400 Clay St: 7:00am-7:10am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163791,,12:00,13:00,4083000,08/31/2011 03:37:17 PM,08/31/2011 03:38:06 PM,0206,006,Y,"SOHOMEI, LLC",6012503.29414,2117510.66106,37.794984386224662,-122.400720442063346,"(37.79498438622466, -122.40072044206335)"
4,Thursday,10AM,11AM,21MFF-00035,898 PENNSYLVANIA AVE,10:15am-10:20am,"Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",1514025,,10:00,11:00,10336000,05/06/2011 12:47:33 PM,05/06/2011 12:47:46 PM,4167,003,Y,F & C Catering,6014451.86044,2102970.27089,37.755168220827066,-122.392960249597152,"(37.755168220827066, -122.39296024959715)"
4,Thursday,11AM,10PM,21MFF-00070,125 NAPOLEON ST,"Truck located on the south side of Napoleon St, approximately 49 feet west of Evans Ave",Brazilian Hamburgers,1611740,,11:00,22:00,9504000,04/14/2022 05:25:47 PM,04/14/2022 05:33:26 PM,5230,021,N,Kid Abelha - Brazilian Hamburgers,6012836.94117,2100031.16661,37.747008237667252,-122.39833894245352,"(37.74700823766725, -122.39833894245352)"
1,Monday,12PM,1PM,17MFF-0182,1173 INGERSON AVE,Set-up at 1199 Ingerson Ave: 12:15pm-12:30pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963979,,12:00,13:00,7252000,08/31/2011 01:27:33 PM,08/31/2011 01:29:00 PM,4968,035,Y,Singh Brothers Ice Cream,6013343.35232,2090443.81768,37.720711552469488,-122.395916084904329,"(37.72071155246949, -122.39591608490433)"
1,Monday,10AM,11AM,23MFF-00007,368 ELM ST,Set-up at 340 Elm St: 10:10am-10:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723897,,10:00,11:00,5204000,10/24/2011 04:37:26 PM,10/24/2011 04:37:43 PM,0761,033,Y,Brazuca Grill,6005872.78586,2112625.25178,37.78119822186116,-122.423315547720819,"(37.78119822186116, -122.42331554772082)"
4,Thursday,1PM,2PM,17MFF-0182,1562 BANCROFT AVE,Set-up at 1600 Bancroft Ave: 1:45pm-2:00pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963985,,13:00,14:00,2710000,09/14/2011 10:19:14 AM,09/14/2011 10:19:28 AM,4849,006,Y,Singh Brothers Ice Cream,6014494.50146,2092073.63088,37.725250671201401,-122.392050803800601,"(37.7252506712014, -122.3920508038006)"
5,Friday,7AM,8AM,21MFF-00115,1575 BURKE AVE,"1575 BURKE - 7:25am-7:30am, 12:25pm-12:30pm. 1585 BURKE 9:55am-10:00am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575184,,07:00,08:00,3376000,06/17/2011 02:52:27 PM,06/17/2011 02:53:00 PM,5203,043,Y,Park's Catering,6016221.53623,2099116.91482,37.744685848163229,-122.386571458803402,"(37.74468584816323, -122.3865714588034)"
1,Monday,6AM,9AM,21MFF-00035,2890 03RD ST,"6:30AM-8:15AM, 12:20PM-1PM","Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",1514028,,06:00,09:00,193201,05/06/2011 11:16:40 AM,05/06/2011 11:17:33 AM,4246,003,Y,F & C Catering,6015896.40169,2102133.99672,37.752952122280774,-122.387906207246758,"(37.752952122280774, -122.38790620724676)"
1,Monday,7AM,8AM,18MFF-0028,690 MISSION ST,"7:10am-7:15am, 10:05am-10:15am, 12:00pm-12:05pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163788,,07:00,08:00,9094000,08/31/2011 03:20:16 PM,08/31/2011 03:20:55 PM,3707,024,Y,"SOHOMEI, LLC",6012107.51053,2114409.4119,37.786447007961982,-122.401871813369539,"(37.78644700796198, -122.40187181336954)"
4,Thursday,10AM,11AM,21MFF-00115,Assessors Block 4644/Lot008,"Setup at 780 Innes Ave. 6:20am-6:30am, 10:10am-10:15am, 11:50am-12:00pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575190,,10:00,11:00,7253000,06/07/2011 03:53:05 PM,06/07/2011 03:53:52 PM,4644,008,Y,Park's Catering,6019956.89,2094023.408,37.730906150359694,-122.373302577485219,"(37.730906150359694, -122.37330257748522)"
2,Tuesday,7AM,6PM,18MFF-0033,298 MARKET ST,Push cart located on the sidewalk approximately 15 linear feet West of the Market St & Drumm St intersection.,Indian Chai (Tea),1174517,,07:00,18:00,8739201,03/26/2012 02:29:19 PM,05/01/2012 03:07:02 PM,0264,004,N,CC Acquisition LLC,6013431.51129,2116567.78727,37.792447203934337,-122.39744249553803,"(37.79244720393434, -122.39744249553803)"
2,Tuesday,12PM,1PM,18MFF-0028,690 MISSION ST,"7:10am-7:15am, 10:05am-10:15am, 12:00pm-12:05pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163788,,12:00,13:00,9094000,08/31/2011 03:20:16 PM,08/31/2011 03:20:55 PM,3707,024,Y,"SOHOMEI, LLC",6012107.51053,2114409.4119,37.786447007961982,-122.401871813369539,"(37.78644700796198, -122.40187181336954)"
3,Wednesday,12PM,1PM,18MFF-0028,432 CLAY ST,"Set-up at 400 Clay St: 7:00am-7:10am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163791,,12:00,13:00,4083000,08/31/2011 03:37:17 PM,08/31/2011 03:38:06 PM,0206,006,Y,"SOHOMEI, LLC",6012503.29414,2117510.66106,37.794984386224662,-122.400720442063346,"(37.79498438622466, -122.40072044206335)"
6,Saturday,7AM,8PM,23MFF-00044,531 BAY SHORE BLVD,Truck located on the East side of Bay Shore Blvd between Waterloo & Marengo.,"Tacos, burritos, quesadillas, tortas, nachos (refried beans, cheese sauce, salsa fresca), carnes (beef, chicken, marinated pork, fried pork), canned beans, rice, sodas, horchata drinks.",1741512,,07:00,20:00,2801102,10/19/2012 03:38:55 PM,10/19/2012 03:39:18 PM,5607,038,N,La Jefa,6010309.6071,2097104.29816,37.738830582567026,-122.406872036333851,"(37.738830582567026, -122.40687203633385)"
1,Monday,9AM,5PM,17MFF-0155,101 BAY SHORE BLVD,9:30am-4:30am,"various styles of hot dogs & sausages, chips, breakfast sandwiches, chili, soda, water,",948140,,09:00,17:00,7504000,05/10/2011 01:32:57 PM,07/12/2011 04:40:49 PM,5559,018,N,Eli's Hot Dogs,6011352.54394,2100328.84516,37.747742798432483,-122.403492827443529,"(37.74774279843248, -122.40349282744353)"
2,Tuesday,8AM,5PM,23MFF-00052,1800 MISSION ST,Truck located on Mission St. approximately 48 feet south of the existing bus stop on the corner of Mission & 14th St.,"Tacos, Burritos, Quesadillas, Various Drinks",1746284,,08:00,17:00,9114000,11/08/2017 09:41:19 AM,,3547,001,N,CARDONA'S FOOD TRUCK,6006720.59483,2107881.70544,37.768221393081411,-122.420045811081479,"(37.76822139308141, -122.42004581108148)"
4,Thursday,12PM,1PM,23MFF-00007,700 PENNSYLVANIA AVE,"9:50am-9:55am, 12:07pm-12:11pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723872,,12:00,13:00,10336000,10/24/2011 04:17:07 PM,10/24/2011 04:17:30 PM,4167,010,Y,Brazuca Grill,6014404.74371,2103845.96013,37.757570058002273,-122.393184466144703,"(37.75757005800227, -122.3931844661447)"
5,Friday,11AM,3PM,22MFF-00024,1 SANSOME ST,,"Tacos, burritos, quesadillas, soda & water",1591839,,11:00,15:00,11542000,07/27/2011 11:45:20 AM,07/27/2011 11:45:38 AM,0289,003,N,Tacos Rodriguez,6012494.74957,2115792.60905,37.790266546032946,-122.400629258558936,"(37.790266546032946, -122.40062925855894)"
6,Saturday,11AM,4PM,24MFF-00003,185 BERRY ST,Located 200LF SW of the 3rd St and Berry St intersection,everything except for hot dogs,1757023,,11:00,16:00,2953000,05/07/2013 04:44:33 PM,05/07/2013 04:45:32 PM,3803,005,N,"Off the Grid Services, LLC",6014611.60657,2110567.89709,37.776038510576427,-122.392939332070753,"(37.77603851057643, -122.39293933207075)"
5,Friday,8AM,8PM,22MFF-00025,1169 MARKET ST,Pushcart located 6' NE of the BART escalator.  This location may only be renewed until March 2020 or until the fronting project is completed.,"Pulao Plates & Sandwiches, Various Drinks",1591847,,08:00,20:00,8751101,08/29/2017 01:39:09 PM,08/29/2017 01:39:59 PM,3702,051,N,Golden Gate Halal Food,6008563.47022,2111844.89322,37.779207031400368,-122.413951861598918,"(37.77920703140037, -122.41395186159892)"
6,Saturday,9AM,10PM,17MFF-0164,2598 HARRISON ST,,"Tacos, Burritos, Tortas, Quesadillas, Mexican Drinks, Aguas Frescas",949952,,09:00,22:00,6754000,03/04/2011 09:39:23 AM,03/04/2011 09:49:14 AM,3613,009,N,"Santana ESG, Inc.",6008875.45992,2103341.54331,37.755876320972497,-122.412271386632256,"(37.7558763209725, -122.41227138663226)"
6,Saturday,6PM,12AM,23MFF-00008,2301 MISSION ST,Set-up at 2305 Mission St,"Hot dogs and related toppings, non alcoholic beverages",1728067,,18:00,24:00,9121000,11/04/2011 11:53:51 AM,11/04/2011 11:56:39 AM,3595,031,N,Leo's Hot Dogs,6006924.58765,2104953.02765,37.760191420931278,-122.419132454880426,"(37.76019142093128, -122.41913245488043)"
1,Monday,8AM,9AM,23MFF-00054,1127 SHAFTER AVE,Set-up At 1125 Shafter Ave: 8:10am-8:20am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750841,,08:00,09:00,11782000,05/12/2011 04:27:58 PM,05/12/2011 04:28:13 PM,4793,017,Y,TING TING MINI MOBILE DELI,6017423.42301,2092283.22729,37.725988362729439,-122.381940280649957,"(37.72598836272944, -122.38194028064996)"
4,Thursday,10AM,11AM,18MFF-0028,432 CLAY ST,"Set-up at 400 Clay St: 7:00am-7:10am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163791,,10:00,11:00,4083000,08/31/2011 03:37:17 PM,08/31/2011 03:38:06 PM,0206,006,Y,"SOHOMEI, LLC",6012503.29414,2117510.66106,37.794984386224662,-122.400720442063346,"(37.79498438622466, -122.40072044206335)"
1,Monday,11AM,12PM,18MFF-0028,3300 CESAR CHAVEZ ST,"8:05am-8:20am, 11:30am-11:40am","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163793,,11:00,12:00,2488201,08/31/2011 03:44:43 PM,08/31/2011 03:45:03 PM,6571,011,Y,"SOHOMEI, LLC",6007767.64566,2100598.46728,37.748282229793119,-122.415908342522783,"(37.74828222979312, -122.41590834252278)"
1,Monday,6AM,12AM,21MFF-00143,2 MONTGOMERY ST,"Northeast Corner of Market & Montgomery St, on Market","Hot dogs, condiments, soft pretzels, soft drinks, coffee, cold beverages, pastries, bakery goods, cookies, ice cream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",1585472,,06:00,24:00,30735000,09/06/2011 11:07:31 AM,09/06/2011 11:07:46 AM,0291,007,N,"San Francisco Street Foods, Inc.",6012109.20022,2115389.99682,37.789139557701269,-122.401934924895997,"(37.78913955770127, -122.401934924896)"
3,Wednesday,8AM,9AM,23MFF-00007,815 TENNESSEE ST,8:10am-8:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723880,,08:00,09:00,12484000,10/24/2011 03:54:19 PM,10/24/2011 03:54:32 PM,4059,001B,Y,Brazuca Grill,6015493.18519,2105257.14187,37.761505267483315,-122.389518714761323,"(37.761505267483315, -122.38951871476132)"
3,Wednesday,9AM,10AM,23MFF-00007,601 MARIPOSA ST,"9:40am-9:45am, 12:20pm-12:25pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723903,,09:00,10:00,8714000,10/24/2011 04:15:22 PM,10/24/2011 04:15:45 PM,3996,013,Y,Brazuca Grill,6015409.88913,2106241.56276,37.764203655834031,-122.389875569211057,"(37.76420365583403, -122.38987556921106)"
3,Wednesday,7AM,8AM,23MFF-00007,2660 NEWHALL ST,7:00am-7:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723907,,07:00,08:00,9582003,10/24/2011 03:38:17 PM,10/24/2011 03:43:45 PM,5434B,004,Y,Brazuca Grill,6012453.59834,2092853.03964,37.727277244750006,-122.399160735119082,"(37.727277244750006, -122.39916073511908)"
1,Monday,11AM,12PM,19MFF-00055,151 EXECUTIVE PARK BLVD,"9:45am-9:50am, 11:50am-11:55am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1336743,,11:00,12:00,51657000,03/28/2012 04:42:00 PM,04/10/2012 09:55:28 AM,4991,089,Y,Quan Catering,6013914.933,2087053.31143,37.711433672924784,-122.393703104381615,"(37.711433672924784, -122.39370310438161)"
2,Tuesday,9AM,10AM,23MFF-00015,1420 04TH ST,Set-up at 1420 4th St: 9:10am-9:15am,"Cold truck: sandwiches, salads, beverages, chips, candy, cookies, coffee, tea, drinks",1730565,,09:00,10:00,19986000,05/13/2011 01:36:12 PM,05/13/2011 01:36:28 PM,8716,001,N,DO UC US Mobile Catering,6015070.62915,2108488.03807,37.770353165356127,-122.391206022290319,"(37.77035316535613, -122.39120602229032)"
1,Monday,4PM,5PM,17MFF-0182,1309 INGALLS ST,Set-up at 1200 Ingalls St (@ George Ct): 4:00pm-4:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963994,,16:00,17:00,7223000,09/14/2011 10:42:07 AM,09/14/2011 10:42:24 AM,4714,002,Y,Singh Brothers Ice Cream,6017347.69961,2093944.83913,37.730546641933429,-122.38231760425704,"(37.73054664193343, -122.38231760425704)"
3,Wednesday,8AM,9AM,18MFF-0028,3300 CESAR CHAVEZ ST,"8:05am-8:20am, 11:30am-11:40am","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163793,,08:00,09:00,2488201,08/31/2011 03:44:43 PM,08/31/2011 03:45:03 PM,6571,011,Y,"SOHOMEI, LLC",6007767.64566,2100598.46728,37.748282229793119,-122.415908342522783,"(37.74828222979312, -122.41590834252278)"
2,Tuesday,12PM,1PM,18MFF-0028,432 CLAY ST,"Set-up at 400 Clay St: 7:00am-7:10am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163791,,12:00,13:00,4083000,08/31/2011 03:37:17 PM,08/31/2011 03:38:06 PM,0206,006,Y,"SOHOMEI, LLC",6012503.29414,2117510.66106,37.794984386224662,-122.400720442063346,"(37.79498438622466, -122.40072044206335)"
0,Sunday,8AM,2PM,21MFF-00069,1200 04TH ST,"Truck located on the west side of 4th Street, in the single metered space at the Mission Rock Street intersection.","Coffee, Pastries, Bagels, Sandwiches, Other Items",1552373,,08:00,14:00,34169000,09/08/2021 12:31:47 PM,09/08/2021 12:32:52 PM,8711,017,N,Breakfast Embed,6015021.05309,2109379.73245,37.772798809588323,-122.391439854228778,"(37.77279880958832, -122.39143985422878)"
3,Wednesday,4PM,5PM,17MFF-0182,195 KISKA RD,4:15pm-4:30pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",963995,,16:00,17:00,4938000,09/14/2011 10:44:22 AM,09/14/2011 10:44:39 AM,4700,052,Y,Singh Brothers Ice Cream,6018894.20641,2093709.40093,37.729985474147583,-122.376954714967056,"(37.72998547414758, -122.37695471496706)"
